,E_ID,PH_Name,PH_ID,PR_ID,IH_LOC,NW,Parent_Gen
1666,741611676.0,RUFINA,34072451.0,823242036.0,A,False,Gen1
1667,524156887.0,RUFINA,34072451.0,789856705.0,C,False,Gen1
1668,213389887.0,RUFINA,34072451.0,762431730.0,B,True,Gen1
1669,594845676.0,RUFINA,34072451.0,200097845.0,B,True,Gen1
1670,594679506.0,RUFINA,34072451.0,119329546.0,A,False,Gen1
1671,76386778.0,RUFINA,34072451.0,650882381.0,C,False,Gen1
1672,260417752.0,RUFINA,34072451.0,197873604.0,A,False,Gen1
1673,186252639.0,RUFINA,34072451.0,628855526.0,A,False,Gen1
1674,798455009.0,RUFINA,34072451.0,472295211.0,A,False,Gen1
1675,145005898.0,RUFINA,34072451.0,334058719.0,C,False,Gen1
1676,344270568.0,RUFINA,34072451.0,849068796.0,B,True,Gen1
1677,212828126.0,RUFINA,34072451.0,70708035.0,A,False,Gen1
1678,949924244.0,RUFINA,34072451.0,472295211.0,A,False,Gen1
1679,891409827.0,RUFINA,34072451.0,763066813.0,B,True,Gen1
1680,113469592.0,RUFINA,34072451.0,536339090.0,C,False,Gen1
1681,871335523.0,RUFINA,34072451.0,862253912.0,B,True,Gen1
1682,126370460.0,RUFINA,34072451.0,120625354.0,B,True,Gen1
1683,835458830.0,RUFINA,34072451.0,650882381.0,A,False,Gen1
1684,795080527.0,RUFINA,34072451.0,600554862.0,B,True,Gen1
1685,965289856.0,RUFINA,34072451.0,823242036.0,C,False,Gen1
1686,204607110.0,RUFINA,34072451.0,443353346.0,A,False,Gen1
1687,856514888.0,RUFINA,34072451.0,857956630.0,B,True,Gen1
1688,143902072.0,RUFINA,34072451.0,102634120.0,A,False,Gen1
1689,885441912.0,RUFINA,34072451.0,14586865.0,A,False,Gen1
1690,384921107.0,RUFINA,34072451.0,457028849.0,C,False,Gen1
1691,225481603.0,RUFINA,34072451.0,933690821.0,B,True,Gen1
1692,910938052.0,RUFINA,34072451.0,102634120.0,C,False,Gen1
1693,756616473.0,RUFINA,34072451.0,787976750.0,B,True,Gen1
1694,904905411.0,RUFINA,34072451.0,823242036.0,A,False,Gen1
1695,74373869.0,RUFINA,34072451.0,553394192.0,B,True,Gen1
1696,608742903.0,RUFINA,34072451.0,967323615.0,A,False,Gen1
1697,925678681.0,RUFINA,34072451.0,409300483.0,C,False,Gen1
1698,609784133.0,RUFINA,34072451.0,14586865.0,B,True,Gen1
1699,903994653.0,RUFINA,34072451.0,216432846.0,B,True,Gen1
1700,650369657.0,RUFINA,34072451.0,472295211.0,B,True,Gen1
1701,738700711.0,RUFINA,34072451.0,553394192.0,A,False,Gen1
1702,145429629.0,RUFINA,34072451.0,197873604.0,A,False,Gen1
1703,257682716.0,RUFINA,34072451.0,862253912.0,A,False,Gen1
1704,820690495.0,RUFINA,34072451.0,797726697.0,B,True,Gen1
1705,809356168.0,RUFINA,34072451.0,280225309.0,B,True,Gen1
1706,158129712.0,RUFINA,34072451.0,879147425.0,C,False,Gen1
1707,766081636.0,RUFINA,34072451.0,443353346.0,A,False,Gen1
1708,827955685.0,RUFINA,34072451.0,334058719.0,C,False,Gen1
1709,136976631.0,RUFINA,34072451.0,167740021.0,A,False,Gen1
1710,494089851.0,RUFINA,34072451.0,167740021.0,B,True,Gen1
1711,335455283.0,RUFINA,34072451.0,797726697.0,A,False,Gen1
1712,939723424.0,RUFINA,34072451.0,879147425.0,C,False,Gen1
1713,248110633.0,RUFINA,34072451.0,550261202.0,C,False,Gen1
1714,148543984.0,RUFINA,34072451.0,854600776.0,B,True,Gen1
1715,921390640.0,RUFINA,34072451.0,102634120.0,A,False,Gen1
1716,479030445.0,RUFINA,34072451.0,409300483.0,A,False,Gen1
1717,225065466.0,RUFINA,34072451.0,518692123.0,B,True,Gen1
1718,874508822.0,RUFINA,34072451.0,542838249.0,A,False,Gen1
1719,385648798.0,RUFINA,34072451.0,34072451.0,C,False,Gen1
1720,596005110.0,RUFINA,34072451.0,690515072.0,B,True,Gen1
1721,42009263.0,RUFINA,34072451.0,30363405.0,B,True,Gen1
1722,613407138.0,RUFINA,34072451.0,967323615.0,C,False,Gen1
1723,73855122.0,RUFINA,34072451.0,34072451.0,B,True,Gen1
1724,393834844.0,RUFINA,34072451.0,618028080.0,C,False,Gen1
1725,716257891.0,RUFINA,34072451.0,314063231.0,C,False,Gen1
1726,534289701.0,RUFINA,34072451.0,553394192.0,C,False,Gen1
1727,298115285.0,RUFINA,34072451.0,521167154.0,A,False,Gen1
1728,419520282.0,RUFINA,34072451.0,854600776.0,B,True,Gen1
1729,592989549.0,RUFINA,34072451.0,955524027.0,C,False,Gen1
1730,544269522.0,RUFINA,34072451.0,409300483.0,A,False,Gen1
1731,682345899.0,RUFINA,34072451.0,119329546.0,C,False,Gen1
1732,6884709.0,RUFINA,34072451.0,854600776.0,C,False,Gen1
1733,457544881.0,RUFINA,34072451.0,862253912.0,C,False,Gen1
1734,689874524.0,RUFINA,34072451.0,849068796.0,A,False,Gen1
1735,327305742.0,RUFINA,34072451.0,314063231.0,C,False,Gen1
1736,852802268.0,RUFINA,34072451.0,287055622.0,B,True,Gen1
1737,815276448.0,RUFINA,34072451.0,200097845.0,A,False,Gen1
1738,508803455.0,RUFINA,34072451.0,521167154.0,B,True,Gen1
1739,813431191.0,RUFINA,34072451.0,600554862.0,C,False,Gen1
1740,323053924.0,RUFINA,34072451.0,102634120.0,C,False,Gen1
1741,318196408.0,RUFINA,34072451.0,457028849.0,A,False,Gen1
1742,951160746.0,RUFINA,34072451.0,197873604.0,B,True,Gen1
1743,673599128.0,RUFINA,34072451.0,775121405.0,C,False,Gen1
1744,402677583.0,RUFINA,34072451.0,542838249.0,A,False,Gen1
1745,959435902.0,RUFINA,34072451.0,933690821.0,C,False,Gen1
1746,104033671.0,RUFINA,34072451.0,216432846.0,B,True,Gen1
1747,462874537.0,RUFINA,34072451.0,542838249.0,C,False,Gen1
1748,657932652.0,RUFINA,34072451.0,197873604.0,B,True,Gen1
1749,554443107.0,RUFINA,34072451.0,933690821.0,A,False,Gen1
1750,676403225.0,RUFINA,34072451.0,70708035.0,A,False,Gen1
1751,674388509.0,RUFINA,34072451.0,775121405.0,A,False,Gen1
1752,725467279.0,RUFINA,34072451.0,141566545.0,B,True,Gen1
1753,332917516.0,RUFINA,34072451.0,30363405.0,C,False,Gen1
1754,711697201.0,RUFINA,34072451.0,102634120.0,B,True,Gen1
1755,353845507.0,RUFINA,34072451.0,70708035.0,A,False,Gen1
1756,976037496.0,RUFINA,34072451.0,171198057.0,B,True,Gen1
1757,603268326.0,RUFINA,34072451.0,216432846.0,B,True,Gen1
1758,41340040.0,RUFINA,34072451.0,890606190.0,A,False,Gen1
1759,54652182.0,RUFINA,34072451.0,849068796.0,B,True,Gen1
1760,175555907.0,RUFINA,34072451.0,628855526.0,C,False,Gen1
1761,933424744.0,RUFINA,34072451.0,773595312.0,B,True,Gen1
1762,316474206.0,RUFINA,34072451.0,600554862.0,B,True,Gen1
1763,22820141.0,RUFINA,34072451.0,870351723.0,A,False,Gen1
1764,157531108.0,RUFINA,34072451.0,628855526.0,A,False,Gen1
1765,155515037.0,RUFINA,34072451.0,933690821.0,A,False,Gen1
1766,353875680.0,RUFINA,34072451.0,823242036.0,A,False,Gen1
1767,616108729.0,RUFINA,34072451.0,171198057.0,A,False,Gen1
1768,478250126.0,RUFINA,34072451.0,171198057.0,B,True,Gen1
1769,444634207.0,RUFINA,34072451.0,536339090.0,C,False,Gen1
1770,260474694.0,RUFINA,34072451.0,553394192.0,C,False,Gen1
1771,93077261.0,RUFINA,34072451.0,409300483.0,A,False,Gen1
1772,301089224.0,RUFINA,34072451.0,200097845.0,A,False,Gen1
1773,949730622.0,RUFINA,34072451.0,542838249.0,A,False,Gen1
1774,96633254.0,RUFINA,34072451.0,473017162.0,A,False,Gen1
1775,92566829.0,RUFINA,34072451.0,280225309.0,B,True,Gen1
1776,396938980.0,RUFINA,34072451.0,933690821.0,C,False,Gen1
1777,88634082.0,RUFINA,34072451.0,280225309.0,B,True,Gen1
1778,47615003.0,RUFINA,34072451.0,763066813.0,C,False,Gen1
1779,977450628.0,RUFINA,34072451.0,967323615.0,A,False,Gen1
1780,446143999.0,RUFINA,34072451.0,34072451.0,B,True,Gen1
1781,241636491.0,RUFINA,34072451.0,690515072.0,B,True,Gen1
1782,256019886.0,RUFINA,34072451.0,823242036.0,B,True,Gen1
1783,783756803.0,RUFINA,34072451.0,472295211.0,C,False,Gen1
1784,410196351.0,RUFINA,34072451.0,30363405.0,C,False,Gen1
1785,224645241.0,RUFINA,34072451.0,797726697.0,B,True,Gen1
1786,866201190.0,RUFINA,34072451.0,866881069.0,B,True,Gen1
1787,432878712.0,RUFINA,34072451.0,854600776.0,B,True,Gen1
1788,21708784.0,RUFINA,34072451.0,34072451.0,C,False,Gen1
1789,226060251.0,RUFINA,34072451.0,773595312.0,A,False,Gen1
1790,385419868.0,RUFINA,34072451.0,472295211.0,B,True,Gen1
1791,535471696.0,RUFINA,34072451.0,167740021.0,A,False,Gen1
1792,540720397.0,RUFINA,34072451.0,521167154.0,B,True,Gen1
1793,623400158.0,RUFINA,34072451.0,473017162.0,C,False,Gen1
1794,495319922.0,RUFINA,34072451.0,955524027.0,A,False,Gen1
1795,508598881.0,RUFINA,34072451.0,550261202.0,B,True,Gen1
1796,692746369.0,RUFINA,34072451.0,542838249.0,C,False,Gen1
1797,209504354.0,RUFINA,34072451.0,518692123.0,C,False,Gen1
1798,792522683.0,RUFINA,34072451.0,472295211.0,B,True,Gen1
1799,54032657.0,RUFINA,34072451.0,767163035.0,B,True,Gen1
1800,894939351.0,RUFINA,34072451.0,800981516.0,A,False,Gen1
1801,44444115.0,RUFINA,34072451.0,34072451.0,B,True,Gen1
1802,371260045.0,RUFINA,34072451.0,690515072.0,A,False,Gen1
1803,16209362.0,RUFINA,34072451.0,789856705.0,B,True,Gen1
1804,468514664.0,RUFINA,34072451.0,763066813.0,A,False,Gen1
1805,816622178.0,RUFINA,34072451.0,280225309.0,B,True,Gen1
1806,408291059.0,RUFINA,34072451.0,171198057.0,B,True,Gen1
1807,447210351.0,RUFINA,34072451.0,890606190.0,A,False,Gen1
1808,538113174.0,RUFINA,34072451.0,553394192.0,A,False,Gen1
1809,163130341.0,RUFINA,34072451.0,443353346.0,C,False,Gen1
1810,835396706.0,RUFINA,34072451.0,767163035.0,A,False,Gen1
1811,232396074.0,RUFINA,34072451.0,849068796.0,A,False,Gen1
1812,164758401.0,RUFINA,34072451.0,216432846.0,C,False,Gen1
1813,688291191.0,RUFINA,34072451.0,789856705.0,B,True,Gen1
1814,171891489.0,RUFINA,34072451.0,762431730.0,C,False,Gen1
1815,58403455.0,RUFINA,34072451.0,823242036.0,B,True,Gen1
1816,899260122.0,RUFINA,34072451.0,823242036.0,C,False,Gen1
1817,954478661.0,RUFINA,34072451.0,119329546.0,A,False,Gen1
1818,973405154.0,RUFINA,34072451.0,141566545.0,B,True,Gen1
1819,322568170.0,RUFINA,34072451.0,34072451.0,B,True,Gen1
1820,178834568.0,RUFINA,34072451.0,472295211.0,C,False,Gen1
1821,79394864.0,RUFINA,34072451.0,314063231.0,A,False,Gen1
1822,311793876.0,RUFINA,34072451.0,890606190.0,C,False,Gen1
1823,164090327.0,RUFINA,34072451.0,762431730.0,B,True,Gen1
1824,855102027.0,RUFINA,34072451.0,167740021.0,A,False,Gen1
1825,571796543.0,RUFINA,34072451.0,120625354.0,B,True,Gen1
1826,627913065.0,RUFINA,34072451.0,866881069.0,A,False,Gen1
1827,54278149.0,RUFINA,34072451.0,933690821.0,B,True,Gen1
1828,691625634.0,RUFINA,34072451.0,600554862.0,B,True,Gen1
1829,552102752.0,RUFINA,34072451.0,536339090.0,A,False,Gen1
1830,87295300.0,RUFINA,34072451.0,870351723.0,A,False,Gen1
1831,533700633.0,RUFINA,34072451.0,521167154.0,B,True,Gen1
1832,526314630.0,RUFINA,34072451.0,30363405.0,A,False,Gen1
1833,205532544.0,RUFINA,34072451.0,600554862.0,A,False,Gen1
1834,276962446.0,RUFINA,34072451.0,763066813.0,A,False,Gen1
1835,591131336.0,RUFINA,34072451.0,473017162.0,C,False,Gen1
1836,323297642.0,RUFINA,34072451.0,518692123.0,B,True,Gen1
1837,640961395.0,RUFINA,34072451.0,280225309.0,A,False,Gen1
1838,324758946.0,RUFINA,34072451.0,120625354.0,C,False,Gen1
1839,231796547.0,RUFINA,34072451.0,600554862.0,C,False,Gen1
1840,358515235.0,RUFINA,34072451.0,933690821.0,A,False,Gen1
1841,804780061.0,RUFINA,34072451.0,763066813.0,B,True,Gen1
1842,731135158.0,RUFINA,34072451.0,287055622.0,B,True,Gen1
1843,659818707.0,RUFINA,34072451.0,457028849.0,A,False,Gen1
1844,142168093.0,RUFINA,34072451.0,550261202.0,A,False,Gen1
1845,602932780.0,RUFINA,34072451.0,509012901.0,C,False,Gen1
1846,194282829.0,RUFINA,34072451.0,789856705.0,C,False,Gen1
1847,470194040.0,RUFINA,34072451.0,280225309.0,C,False,Gen1
1848,547069486.0,RUFINA,34072451.0,314063231.0,B,True,Gen1
1849,699006790.0,RUFINA,34072451.0,550261202.0,A,False,Gen1
1850,321181774.0,RUFINA,34072451.0,70708035.0,A,False,Gen1
1851,103290341.0,RUFINA,34072451.0,141566545.0,B,True,Gen1
1852,346220226.0,RUFINA,34072451.0,314063231.0,A,False,Gen1
1853,352398789.0,RUFINA,34072451.0,509012901.0,C,False,Gen1
1854,958445869.0,RUFINA,34072451.0,550261202.0,A,False,Gen1
1855,988380958.0,RUFINA,34072451.0,216432846.0,C,False,Gen1
1856,360399001.0,RUFINA,34072451.0,120625354.0,C,False,Gen1
1857,342784593.0,RUFINA,34072451.0,120625354.0,A,False,Gen1
1858,247314465.0,RUFINA,34072451.0,200097845.0,B,True,Gen1
1859,246870441.0,RUFINA,34072451.0,854600776.0,B,True,Gen1
1860,107828498.0,RUFINA,34072451.0,862253912.0,C,False,Gen1
1861,513443307.0,RUFINA,34072451.0,280225309.0,A,False,Gen1
1862,31404642.0,RUFINA,34072451.0,890606190.0,C,False,Gen1
1863,821316746.0,RUFINA,34072451.0,767163035.0,C,False,Gen1
1864,139178239.0,RUFINA,34072451.0,521167154.0,A,False,Gen1
1865,903535779.0,RUFINA,34072451.0,600554862.0,A,False,Gen1
1866,567987615.0,RUFINA,34072451.0,955524027.0,A,False,Gen1
1867,763001454.0,RUFINA,34072451.0,141566545.0,A,False,Gen1
1868,312387995.0,RUFINA,34072451.0,763066813.0,B,True,Gen1
1869,920904601.0,RUFINA,34072451.0,763066813.0,B,True,Gen1
1870,322272982.0,RUFINA,34072451.0,280225309.0,C,False,Gen1
1871,143375885.0,RUFINA,34072451.0,797726697.0,B,True,Gen1
1872,496390439.0,RUFINA,34072451.0,314063231.0,A,False,Gen1
1873,543915186.0,RUFINA,34072451.0,509012901.0,B,True,Gen1
1874,826663633.0,RUFINA,34072451.0,800981516.0,C,False,Gen1
1875,997675088.0,RUFINA,34072451.0,171198057.0,B,True,Gen1
1876,336657633.0,RUFINA,34072451.0,200097845.0,A,False,Gen1
1877,857846948.0,RUFINA,34072451.0,119329546.0,B,True,Gen1
1878,188311888.0,RUFINA,34072451.0,536339090.0,C,False,Gen1
1879,39798400.0,RUFINA,34072451.0,171198057.0,B,True,Gen1
1880,624014339.0,RUFINA,34072451.0,119329546.0,A,False,Gen1
1881,145036024.0,RUFINA,34072451.0,767163035.0,C,False,Gen1
1882,922952681.0,RUFINA,34072451.0,650882381.0,C,False,Gen1
1883,846352113.0,RUFINA,34072451.0,767163035.0,A,False,Gen1
1884,169609146.0,RUFINA,34072451.0,553394192.0,B,True,Gen1
1885,681261903.0,RUFINA,34072451.0,775121405.0,A,False,Gen1
1886,294555821.0,RUFINA,34072451.0,762431730.0,C,False,Gen1
1887,929281807.0,RUFINA,34072451.0,857956630.0,A,False,Gen1
1888,856987454.0,RUFINA,34072451.0,171198057.0,A,False,Gen1
1889,316331124.0,RUFINA,34072451.0,800981516.0,B,True,Gen1
1890,590229144.0,RUFINA,34072451.0,967323615.0,B,True,Gen1
1891,598576954.0,RUFINA,34072451.0,767163035.0,A,False,Gen1
1892,922695239.0,RUFINA,34072451.0,14586865.0,B,True,Gen1
1893,988060598.0,RUFINA,34072451.0,862253912.0,B,True,Gen1
1894,721340626.0,RUFINA,34072451.0,933690821.0,A,False,Gen1
1895,103599055.0,RUFINA,34072451.0,14586865.0,B,True,Gen1
1896,677203938.0,RUFINA,34072451.0,409300483.0,A,False,Gen1
1897,71407016.0,RUFINA,34072451.0,536339090.0,A,False,Gen1
1898,791144339.0,RUFINA,34072451.0,618028080.0,A,False,Gen1
1899,670858182.0,RUFINA,34072451.0,553394192.0,C,False,Gen1
1900,699527712.0,RUFINA,34072451.0,628855526.0,B,True,Gen1
1901,352280200.0,RUFINA,34072451.0,933690821.0,B,True,Gen1
1902,156181726.0,RUFINA,34072451.0,650882381.0,C,False,Gen1
1903,911138945.0,RUFINA,34072451.0,141566545.0,B,True,Gen1
1904,138912369.0,RUFINA,34072451.0,472295211.0,C,False,Gen1
1905,27641838.0,RUFINA,34072451.0,14586865.0,B,True,Gen1
1906,983752363.0,RUFINA,34072451.0,849068796.0,A,False,Gen1
1907,142550112.0,RUFINA,34072451.0,167740021.0,C,False,Gen1
1908,213169980.0,RUFINA,34072451.0,553394192.0,B,True,Gen1
1909,135141660.0,RUFINA,34072451.0,787976750.0,A,False,Gen1
1910,431964416.0,RUFINA,34072451.0,628855526.0,B,True,Gen1
1911,541619290.0,RUFINA,34072451.0,890606190.0,C,False,Gen1
1912,954697103.0,RUFINA,34072451.0,628855526.0,C,False,Gen1
1913,104732183.0,RUFINA,34072451.0,854600776.0,C,False,Gen1
1914,602054079.0,RUFINA,34072451.0,862253912.0,A,False,Gen1
1915,256678626.0,RUFINA,34072451.0,70708035.0,B,True,Gen1
1916,950781803.0,RUFINA,34072451.0,141566545.0,C,False,Gen1
1917,8816174.0,RUFINA,34072451.0,518692123.0,B,True,Gen1
1918,728808109.0,RUFINA,34072451.0,890606190.0,B,True,Gen1
1919,769612298.0,RUFINA,34072451.0,854600776.0,B,True,Gen1
1920,112844641.0,RUFINA,34072451.0,287055622.0,C,False,Gen1
1921,747028816.0,RUFINA,34072451.0,473017162.0,A,False,Gen1
1922,60262961.0,RUFINA,34072451.0,216432846.0,B,True,Gen1
1923,322579358.0,RUFINA,34072451.0,862253912.0,B,True,Gen1
1924,195710472.0,RUFINA,34072451.0,200097845.0,B,True,Gen1
1925,810995593.0,RUFINA,34072451.0,287055622.0,C,False,Gen1
1926,298067826.0,RUFINA,34072451.0,70708035.0,A,False,Gen1
1927,889314583.0,RUFINA,34072451.0,280225309.0,B,True,Gen1
1928,114667114.0,RUFINA,34072451.0,933690821.0,A,False,Gen1
1929,221269585.0,RUFINA,34072451.0,141566545.0,B,True,Gen1
1930,671709218.0,RUFINA,34072451.0,30363405.0,C,False,Gen1
1931,570223597.0,RUFINA,34072451.0,775121405.0,B,True,Gen1
1932,375206689.0,RUFINA,34072451.0,197873604.0,C,False,Gen1
1933,620500833.0,RUFINA,34072451.0,521167154.0,C,False,Gen1
1934,366105999.0,RUFINA,34072451.0,314063231.0,B,True,Gen1
1935,962871448.0,RUFINA,34072451.0,102634120.0,A,False,Gen1
1936,790826020.0,RUFINA,34072451.0,70708035.0,A,False,Gen1
1937,288129813.0,RUFINA,34072451.0,618028080.0,A,False,Gen1
1938,568599989.0,RUFINA,34072451.0,167740021.0,C,False,Gen1
1939,112163159.0,RUFINA,34072451.0,216432846.0,A,False,Gen1
1940,126079969.0,RUFINA,34072451.0,890606190.0,C,False,Gen1
1941,643066505.0,RUFINA,34072451.0,102634120.0,A,False,Gen1
1942,618673074.0,RUFINA,34072451.0,690515072.0,B,True,Gen1
1943,807935728.0,RUFINA,34072451.0,457028849.0,B,True,Gen1
1944,791469599.0,RUFINA,34072451.0,120625354.0,B,True,Gen1
1945,35885490.0,RUFINA,34072451.0,862253912.0,A,False,Gen1
1946,615227198.0,RUFINA,34072451.0,457028849.0,B,True,Gen1
1947,676269994.0,RUFINA,34072451.0,773595312.0,A,False,Gen1
1948,459844752.0,RUFINA,34072451.0,334058719.0,B,True,Gen1
1949,523201176.0,RUFINA,34072451.0,866881069.0,C,False,Gen1
1950,891679945.0,RUFINA,34072451.0,443353346.0,C,False,Gen1
1951,713506551.0,RUFINA,34072451.0,849068796.0,B,True,Gen1
1952,638644736.0,RUFINA,34072451.0,472295211.0,A,False,Gen1
1953,39422900.0,RUFINA,34072451.0,857956630.0,C,False,Gen1
1954,143981857.0,RUFINA,34072451.0,472295211.0,A,False,Gen1
1955,783843250.0,RUFINA,34072451.0,823242036.0,A,False,Gen1
1956,772931313.0,RUFINA,34072451.0,119329546.0,A,False,Gen1
1957,764816252.0,RUFINA,34072451.0,773595312.0,A,False,Gen1
1958,888392539.0,RUFINA,34072451.0,287055622.0,B,True,Gen1
1959,978258012.0,RUFINA,34072451.0,473017162.0,C,False,Gen1
1960,490672950.0,RUFINA,34072451.0,457028849.0,B,True,Gen1
1961,414081102.0,RUFINA,34072451.0,870351723.0,A,False,Gen1
1962,560604256.0,RUFINA,34072451.0,14586865.0,A,False,Gen1
1963,189430866.0,RUFINA,34072451.0,536339090.0,C,False,Gen1
1964,666518168.0,RUFINA,34072451.0,120625354.0,C,False,Gen1
1965,370209564.0,RUFINA,34072451.0,119329546.0,C,False,Gen1
1966,488325478.0,FERMINA,997044851.0,857956630.0,A,False,Gen1
1967,415067166.0,FERMINA,997044851.0,650882381.0,C,False,Gen1
1968,952377764.0,FERMINA,997044851.0,854600776.0,C,False,Gen1
1969,698362329.0,FERMINA,997044851.0,800981516.0,B,True,Gen1
1970,569914245.0,FERMINA,997044851.0,334058719.0,C,False,Gen1
1971,789928438.0,FERMINA,997044851.0,34072451.0,A,False,Gen1
1972,837078208.0,FERMINA,997044851.0,854600776.0,C,False,Gen1
1973,326577992.0,FERMINA,997044851.0,521167154.0,A,False,Gen1
1974,836651855.0,FERMINA,997044851.0,618028080.0,A,False,Gen1
1975,750994362.0,FERMINA,997044851.0,34072451.0,B,True,Gen1
1976,296846211.0,FERMINA,997044851.0,762431730.0,B,True,Gen1
1977,940364982.0,FERMINA,997044851.0,314063231.0,C,False,Gen1
1978,8883290.0,FERMINA,997044851.0,849068796.0,C,False,Gen1
1979,87739179.0,FERMINA,997044851.0,141566545.0,B,True,Gen1
1980,813298186.0,FERMINA,997044851.0,787976750.0,B,True,Gen1
1981,317903986.0,FERMINA,997044851.0,870351723.0,A,False,Gen1
1982,679660224.0,FERMINA,997044851.0,287055622.0,A,False,Gen1
1983,810398528.0,FERMINA,997044851.0,763066813.0,C,False,Gen1
1984,324400086.0,FERMINA,997044851.0,797726697.0,A,False,Gen1
1985,275100489.0,FERMINA,997044851.0,200097845.0,B,True,Gen1
1986,397913276.0,FERMINA,997044851.0,141566545.0,A,False,Gen1
1987,362454423.0,FERMINA,997044851.0,862253912.0,C,False,Gen1
1988,144472777.0,FERMINA,997044851.0,787976750.0,A,False,Gen1
1989,924728700.0,FERMINA,997044851.0,542838249.0,A,False,Gen1
1990,150437805.0,FERMINA,997044851.0,509012901.0,A,False,Gen1
1991,409134201.0,FERMINA,997044851.0,600554862.0,C,False,Gen1
1992,783505904.0,FERMINA,997044851.0,967323615.0,B,True,Gen1
1993,404704994.0,FERMINA,997044851.0,509012901.0,A,False,Gen1
1994,415526176.0,FERMINA,997044851.0,628855526.0,C,False,Gen1
1995,314212011.0,FERMINA,997044851.0,967323615.0,C,False,Gen1
1996,165978617.0,FERMINA,997044851.0,763066813.0,B,True,Gen1
1997,315312259.0,FERMINA,997044851.0,849068796.0,B,True,Gen1
1998,889392469.0,FERMINA,997044851.0,767163035.0,A,False,Gen1
1999,693641183.0,FERMINA,997044851.0,521167154.0,A,False,Gen1
2000,96462219.0,FERMINA,997044851.0,34072451.0,B,True,Gen1
2001,12547104.0,FERMINA,997044851.0,167740021.0,A,False,Gen1
2002,275486199.0,FERMINA,997044851.0,870351723.0,B,True,Gen1
2003,147591323.0,FERMINA,997044851.0,287055622.0,A,False,Gen1
2004,988863328.0,FERMINA,997044851.0,823242036.0,C,False,Gen1
2005,312874107.0,FERMINA,997044851.0,120625354.0,A,False,Gen1
2006,905217018.0,FERMINA,997044851.0,287055622.0,A,False,Gen1
2007,250885104.0,FERMINA,997044851.0,70708035.0,A,False,Gen1
2008,391993825.0,FERMINA,997044851.0,472295211.0,B,True,Gen1
2009,645999536.0,FERMINA,997044851.0,628855526.0,C,False,Gen1
2010,980673217.0,FERMINA,997044851.0,119329546.0,A,False,Gen1
2011,214084852.0,FERMINA,997044851.0,197873604.0,A,False,Gen1
2012,503232377.0,FERMINA,997044851.0,542838249.0,C,False,Gen1
2013,495172436.0,FERMINA,997044851.0,866881069.0,A,False,Gen1
2014,965938812.0,FERMINA,997044851.0,849068796.0,B,True,Gen1
2015,980589712.0,FERMINA,997044851.0,120625354.0,C,False,Gen1
2016,675989731.0,FERMINA,997044851.0,473017162.0,B,True,Gen1
2017,154846333.0,FERMINA,997044851.0,141566545.0,B,True,Gen1
2018,778878435.0,FERMINA,997044851.0,789856705.0,A,False,Gen1
2019,926518918.0,FERMINA,997044851.0,854600776.0,A,False,Gen1
2020,549997582.0,FERMINA,997044851.0,314063231.0,B,True,Gen1
2021,793660012.0,FERMINA,997044851.0,763066813.0,A,False,Gen1
2022,779108327.0,FERMINA,997044851.0,473017162.0,C,False,Gen1
2023,923205850.0,FERMINA,997044851.0,509012901.0,C,False,Gen1
2024,68760491.0,FERMINA,997044851.0,553394192.0,A,False,Gen1
2025,392607934.0,FERMINA,997044851.0,120625354.0,C,False,Gen1
2026,683427728.0,FERMINA,997044851.0,216432846.0,B,True,Gen1
2027,393765766.0,FERMINA,997044851.0,141566545.0,C,False,Gen1
2028,511396085.0,FERMINA,997044851.0,141566545.0,A,False,Gen1
2029,148385889.0,FERMINA,997044851.0,849068796.0,C,False,Gen1
2030,448462570.0,FERMINA,997044851.0,34072451.0,A,False,Gen1
2031,448574020.0,FERMINA,997044851.0,120625354.0,A,False,Gen1
2032,934703769.0,FERMINA,997044851.0,879147425.0,C,False,Gen1
2033,902415722.0,FERMINA,997044851.0,473017162.0,C,False,Gen1
2034,40066596.0,FERMINA,997044851.0,472295211.0,B,True,Gen1
2035,749845564.0,FERMINA,997044851.0,120625354.0,B,True,Gen1
2036,958835965.0,FERMINA,997044851.0,409300483.0,B,True,Gen1
2037,256577332.0,FERMINA,997044851.0,443353346.0,C,False,Gen1
2038,252677715.0,FERMINA,997044851.0,870351723.0,C,False,Gen1
2039,743608207.0,FERMINA,997044851.0,167740021.0,B,True,Gen1
2040,302507392.0,FERMINA,997044851.0,618028080.0,B,True,Gen1
2041,866093331.0,FERMINA,997044851.0,102634120.0,B,True,Gen1
2042,256006908.0,FERMINA,997044851.0,141566545.0,A,False,Gen1
2043,762350686.0,FERMINA,997044851.0,119329546.0,A,False,Gen1
2044,552498147.0,FERMINA,997044851.0,862253912.0,A,False,Gen1
2045,479813563.0,FERMINA,997044851.0,690515072.0,A,False,Gen1
2046,793307175.0,FERMINA,997044851.0,542838249.0,B,True,Gen1
2047,826078069.0,FERMINA,997044851.0,775121405.0,C,False,Gen1
2048,728486948.0,FERMINA,997044851.0,314063231.0,B,True,Gen1
2049,184880387.0,FERMINA,997044851.0,216432846.0,A,False,Gen1
2050,454867201.0,FERMINA,997044851.0,789856705.0,B,True,Gen1
2051,620018792.0,FERMINA,997044851.0,472295211.0,C,False,Gen1
2052,578908640.0,FERMINA,997044851.0,650882381.0,C,False,Gen1
