,Name,Favorite_Song,C_ID_t,E_ID_t,Mother,PH_ID_Chicken,PR_ID_Chicken,PH_Name_t,PH_ID_Egg,PR_ID_Egg,I_LOC,NW,Parent_Gen,Father,C_ID_Father,Generation,E_ID_Father,PH_Name_Father,PH_ID,PR_ID,NameCMM,GrandMother,C_IDCMM,E_IDCMM,GrandFather,C_ID_Maternal_Father,E_ID_Maternal_Father,E_IDCM,Mother_I_LOC,E_ID_FatherIL,Father_I_LOC,E_ID,GrandMother_I_LOC,GrandFather_I_LOC,Name_y,Cousin
264,MALKA,Southbound,346576209.0,346576209.0,ELFREDA,852945005.0,287055622.0,ELFREDA,852945005.0,287055622.0,A,False,Gen1,Eli,287055622,Gen1,287055622,Pat,631311759,800981516,ELFREDA,Liz,852945005,852945005,Ralph,800981516,,852945005,C,287055622,A,852945005,C,C,MALKA,Jaylon
265,Raymundo,You're My Best Friend,385622112.0,385622112.0,ELFREDA,852945005.0,797726697.0,ELFREDA,852945005.0,797726697.0,C,False,Gen1,Braydon,797726697,Gen1,797726697,Liz,630559425,800981516,ELFREDA,Liz,852945005,852945005,Ralph,800981516,,852945005,C,797726697,A,852945005,C,C,Raymundo,JOSHUA
266,MAYOLA,Get A Haircut,695734601.0,695734601.0,ELFREDA,852945005.0,509012901.0,ELFREDA,852945005.0,509012901.0,C,False,Gen1,Jeremiah,509012901,Gen1,509012901,Pat,631311759,800981516,ELFREDA,Liz,852945005,852945005,Ralph,800981516,,852945005,C,509012901,A,852945005,C,C,MAYOLA,Henry
267,MAN,Doo Doo Doo Doo Doo (Heartbreaker),570416931.0,570416931.0,ELFREDA,852945005.0,167740021.0,ELFREDA,852945005.0,167740021.0,A,False,Gen1,Kameron,167740021,Gen1,167740021,Mary,225766667,800981516,ELFREDA,Liz,852945005,852945005,Ralph,800981516,,852945005,C,167740021,A,852945005,C,C,MAN,JOYCE
268,Lucas,Don't Bring Me Down,121070730.0,121070730.0,ELFREDA,852945005.0,762431730.0,ELFREDA,852945005.0,762431730.0,A,False,Gen1,Kamron,762431730,Gen1,762431730,Liz,630559425,800981516,ELFREDA,Liz,852945005,852945005,Ralph,800981516,,852945005,C,762431730,A,852945005,C,C,Lucas,ROSALYN
269,Kade,You Give Love A Bad Name,909371032.0,909371032.0,ELFREDA,852945005.0,409300483.0,ELFREDA,852945005.0,409300483.0,A,False,Gen1,Kellen,409300483,Gen1,409300483,Pat,631311759,800981516,ELFREDA,Liz,852945005,852945005,Ralph,800981516,,852945005,C,409300483,A,852945005,C,C,Kade,Damion
270,ANTONINA,Breakdown,780398586.0,780398586.0,ELFREDA,852945005.0,280225309.0,ELFREDA,852945005.0,280225309.0,B,True,Gen1,Heriberto,280225309,Gen1,280225309,Mary,225766667,800981516,ELFREDA,Liz,852945005,852945005,Ralph,800981516,,852945005,C,280225309,A,852945005,C,C,ANTONINA,ARLYNE
271,ANGEL,Black Hole Sun,120684146.0,120684146.0,ELFREDA,852945005.0,197873604.0,ELFREDA,852945005.0,197873604.0,C,False,Gen1,Douglas,197873604,Gen1,197873604,Pat,631311759,800981516,ELFREDA,Liz,852945005,852945005,Ralph,800981516,,852945005,C,197873604,B,852945005,C,C,ANGEL,Scott
272,RHEBA,Under Pressure,634872467.0,634872467.0,ELFREDA,852945005.0,967323615.0,ELFREDA,852945005.0,967323615.0,B,True,Gen1,Muhammad,967323615,Gen1,967323615,Barb,397591248,800981516,ELFREDA,Liz,852945005,852945005,Ralph,800981516,,852945005,C,967323615,B,852945005,C,C,RHEBA,Jerome
273,KARENA,Kings and Queens,882043536.0,882043536.0,ELFREDA,852945005.0,70708035.0,ELFREDA,852945005.0,70708035.0,B,True,Gen1,Zechariah,70708035,Gen1,70708035,Mary,225766667,800981516,ELFREDA,Liz,852945005,852945005,Ralph,800981516,,852945005,C,70708035,A,852945005,C,C,KARENA,Dayne
274,KELLIE,Do It Again,900522641.0,900522641.0,ELFREDA,852945005.0,763066813.0,ELFREDA,852945005.0,763066813.0,B,True,Gen1,Javon,763066813,Gen1,763066813,Liz,630559425,800981516,ELFREDA,Liz,852945005,852945005,Ralph,800981516,,852945005,C,763066813,A,852945005,C,C,KELLIE,MAYOLA
275,PAZ,You Don't Know How It Feels,233692668.0,233692668.0,ELFREDA,852945005.0,775121405.0,ELFREDA,852945005.0,775121405.0,A,False,Gen1,Steven,775121405,Gen1,775121405,Liz,630559425,800981516,ELFREDA,Liz,852945005,852945005,Ralph,800981516,,852945005,C,775121405,A,852945005,C,C,PAZ,LEANORA
276,DELMA,One of These Nights,17871787.0,17871787.0,ELFREDA,852945005.0,120625354.0,ELFREDA,852945005.0,120625354.0,A,False,Gen1,Zachery,120625354,Gen1,120625354,Barb,397591248,800981516,ELFREDA,Liz,852945005,852945005,Ralph,800981516,,852945005,C,120625354,C,852945005,C,C,DELMA,HATTIE
277,Jaylon,Whole Lotta Rosie,778222553.0,778222553.0,ELFREDA,852945005.0,955524027.0,ELFREDA,852945005.0,955524027.0,B,True,Gen1,Tommy,955524027,Gen1,955524027,Mary,225766667,800981516,ELFREDA,Liz,852945005,852945005,Ralph,800981516,,852945005,C,955524027,B,852945005,C,C,Jaylon,MEGHAN
278,Marshall,What's Your Name,332285124.0,332285124.0,GIANNA,590450352.0,473017162.0,GIANNA,590450352.0,473017162.0,A,False,Gen1,Derrick,473017162,Gen1,473017162,Pat,631311759,800981516,GIANNA,Mary,590450352,590450352,Ralph,800981516,,590450352,A,473017162,B,590450352,A,A,Marshall,DELORA
279,Kareem,The Warrior,930794615.0,930794615.0,GIANNA,590450352.0,473017162.0,GIANNA,590450352.0,473017162.0,C,False,Gen1,Derrick,473017162,Gen1,473017162,Pat,631311759,800981516,GIANNA,Mary,590450352,590450352,Ralph,800981516,,590450352,A,473017162,B,590450352,A,A,Kareem,MARIKO
280,Harrison,Rock 'n' Roll Fantasy,621997433.0,621997433.0,GIANNA,590450352.0,141566545.0,GIANNA,590450352.0,141566545.0,C,False,Gen1,Billy,141566545,Gen1,141566545,Barb,397591248,800981516,GIANNA,Mary,590450352,590450352,Ralph,800981516,,590450352,A,141566545,B,590450352,A,A,Harrison,Sincere
281,Anderson,Day Tripper,357800897.0,357800897.0,GIANNA,590450352.0,287055622.0,GIANNA,590450352.0,287055622.0,B,True,Gen1,Eli,287055622,Gen1,287055622,Pat,631311759,800981516,GIANNA,Mary,590450352,590450352,Ralph,800981516,,590450352,A,287055622,A,590450352,A,A,Anderson,Salvatore
282,Gino,Rockin' Down The Highway,904707189.0,904707189.0,GIANNA,590450352.0,797726697.0,GIANNA,590450352.0,797726697.0,B,True,Gen1,Braydon,797726697,Gen1,797726697,Liz,630559425,800981516,GIANNA,Mary,590450352,590450352,Ralph,800981516,,590450352,A,797726697,A,590450352,A,A,Gino,ROBBIN
283,Koby,It Don't Come Easy,270009303.0,270009303.0,GIANNA,590450352.0,14586865.0,GIANNA,590450352.0,14586865.0,A,False,Gen1,Ethan,14586865,Gen1,14586865,Barb,397591248,800981516,GIANNA,Mary,590450352,590450352,Ralph,800981516,,590450352,A,14586865,B,590450352,A,A,Koby,AYESHA
284,JOY,Seagull,781500615.0,781500615.0,GIANNA,590450352.0,521167154.0,GIANNA,590450352.0,521167154.0,A,False,Gen1,Tobias,521167154,Gen1,521167154,Mary,225766667,800981516,GIANNA,Mary,590450352,590450352,Ralph,800981516,,590450352,A,521167154,C,590450352,A,A,JOY,Johnathan
285,Salvador,Jesus Is Just Alright,278857903.0,278857903.0,GIANNA,590450352.0,553394192.0,GIANNA,590450352.0,553394192.0,C,False,Gen1,Dashawn,553394192,Gen1,553394192,Pat,631311759,800981516,GIANNA,Mary,590450352,590450352,Ralph,800981516,,590450352,A,553394192,A,590450352,A,A,Salvador,Aric
286,Sabastian,Cry Sister,521568992.0,521568992.0,GIANNA,590450352.0,119329546.0,GIANNA,590450352.0,119329546.0,C,False,Gen1,Matthew,119329546,Gen1,119329546,Pat,631311759,800981516,GIANNA,Mary,590450352,590450352,Ralph,800981516,,590450352,A,119329546,A,590450352,A,A,Sabastian,Kamron
287,SARAN,Uncle Albert/Admiral Halsey,669782886.0,669782886.0,GIANNA,590450352.0,443353346.0,GIANNA,590450352.0,443353346.0,A,False,Gen1,Samir,443353346,Gen1,443353346,Mary,225766667,800981516,GIANNA,Mary,590450352,590450352,Ralph,800981516,,590450352,A,443353346,A,590450352,A,A,SARAN,ESSIE
288,Keon,When You Dance I Can Really Love,115151287.0,115151287.0,GIANNA,590450352.0,933690821.0,GIANNA,590450352.0,933690821.0,A,False,Gen1,Jaylin,933690821,Gen1,933690821,Mary,225766667,800981516,GIANNA,Mary,590450352,590450352,Ralph,800981516,,590450352,A,933690821,B,590450352,A,A,Keon,Vincent
289,Rhett,The Boys Are Back In Town,379270494.0,379270494.0,GIANNA,590450352.0,862253912.0,GIANNA,590450352.0,862253912.0,A,False,Gen1,Nigel,862253912,Gen1,862253912,Pat,631311759,800981516,GIANNA,Mary,590450352,590450352,Ralph,800981516,,590450352,A,862253912,B,590450352,A,A,Rhett,Zane
290,Omar,Honky Tonk Women,265718285.0,265718285.0,GIANNA,590450352.0,550261202.0,GIANNA,590450352.0,550261202.0,B,True,Gen1,Garrison,550261202,Gen1,550261202,Mary,225766667,800981516,GIANNA,Mary,590450352,590450352,Ralph,800981516,,590450352,A,550261202,B,590450352,A,A,Omar,Sabastian
291,NU,Iron Man,932427221.0,932427221.0,GIANNA,590450352.0,879147425.0,GIANNA,590450352.0,879147425.0,B,True,Gen1,Landon,879147425,Gen1,879147425,Liz,630559425,800981516,GIANNA,Mary,590450352,590450352,Ralph,800981516,,590450352,A,879147425,A,590450352,A,A,NU,Kareem
292,MARIKO,Fade To Black,259609961.0,259609961.0,GIANNA,590450352.0,789856705.0,GIANNA,590450352.0,789856705.0,A,False,Gen1,Gaige,789856705,Gen1,789856705,Barb,397591248,800981516,GIANNA,Mary,590450352,590450352,Ralph,800981516,,590450352,A,789856705,C,590450352,A,A,MARIKO,BRIDGET
293,Logan,Juke Box Hero,500340788.0,500340788.0,ALINA,148946432.0,890606190.0,ALINA,148946432.0,890606190.0,C,False,Gen1,Bobby,890606190,Gen1,890606190,Barb,397591248,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,890606190,B,148946432,C,C,Logan,KATHERIN
294,DOMINIQUE,Eleanor Rigby,990330403.0,990330403.0,ALINA,148946432.0,773595312.0,ALINA,148946432.0,773595312.0,A,False,Gen1,Easton,773595312,Gen1,773595312,Barb,397591248,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,773595312,B,148946432,C,C,DOMINIQUE,KAZUKO
295,Herbert,Cradle of Love,467084026.0,467084026.0,ALINA,148946432.0,102634120.0,ALINA,148946432.0,102634120.0,A,False,Gen1,Bernard,102634120,Gen1,102634120,Pat,631311759,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,102634120,A,148946432,C,C,Herbert,Lukas
296,Aidan,Dazed and Confused,260283962.0,260283962.0,ALINA,148946432.0,509012901.0,ALINA,148946432.0,509012901.0,B,True,Gen1,Jeremiah,509012901,Gen1,509012901,Pat,631311759,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,509012901,A,148946432,C,C,Aidan,Jace
297,Steven,Same Old Song and Dance,309471512.0,309471512.0,ALINA,148946432.0,14586865.0,ALINA,148946432.0,14586865.0,B,True,Gen1,Ethan,14586865,Gen1,14586865,Barb,397591248,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,14586865,B,148946432,C,C,Steven,Zachariah
298,ANISHA,To Hell With the Devil,621083224.0,621083224.0,ALINA,148946432.0,866881069.0,ALINA,148946432.0,866881069.0,B,True,Gen1,Anderson,866881069,Gen1,866881069,Barb,397591248,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,866881069,C,148946432,C,C,ANISHA,ELOISA
299,ARIEL,Casey Jones,821429806.0,821429806.0,ALINA,148946432.0,167740021.0,ALINA,148946432.0,167740021.0,B,True,Gen1,Kameron,167740021,Gen1,167740021,Mary,225766667,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,167740021,A,148946432,C,C,ARIEL,Jonas
300,REYNA,Simple Man,338478134.0,338478134.0,ALINA,148946432.0,600554862.0,ALINA,148946432.0,600554862.0,C,False,Gen1,Reid,600554862,Gen1,600554862,Liz,630559425,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,600554862,C,148946432,C,C,REYNA,LOYCE
301,Zaire,Second Hand News,858591039.0,858591039.0,ALINA,148946432.0,409300483.0,ALINA,148946432.0,409300483.0,C,False,Gen1,Kellen,409300483,Gen1,409300483,Pat,631311759,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,409300483,A,148946432,C,C,Zaire,JULIAN
302,Reagan,A Saturday Club Xmas/Crimble Medley,804125184.0,804125184.0,ALINA,148946432.0,409300483.0,ALINA,148946432.0,409300483.0,C,False,Gen1,Kellen,409300483,Gen1,409300483,Pat,631311759,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,409300483,A,148946432,C,C,Reagan,BLANCH
303,Tylor,Lodi,930827341.0,930827341.0,ALINA,148946432.0,472295211.0,ALINA,148946432.0,472295211.0,A,False,Gen1,Roy,472295211,Gen1,472295211,Barb,397591248,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,472295211,A,148946432,C,C,Tylor,MAXINE
304,Donavon,Up Around the Bend,259563133.0,259563133.0,ALINA,148946432.0,197873604.0,ALINA,148946432.0,197873604.0,A,False,Gen1,Douglas,197873604,Gen1,197873604,Pat,631311759,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,197873604,B,148946432,C,C,Donavon,Duncan
305,ANGELIKA,Smoke On The Water,232219140.0,232219140.0,ALINA,148946432.0,518692123.0,ALINA,148946432.0,518692123.0,B,True,Gen1,Kane,518692123,Gen1,518692123,Barb,397591248,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,518692123,A,148946432,C,C,ANGELIKA,MARYLN
306,INGE,Ain't That a Shame,845553019.0,845553019.0,ALINA,148946432.0,967323615.0,ALINA,148946432.0,967323615.0,C,False,Gen1,Muhammad,967323615,Gen1,967323615,Barb,397591248,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,967323615,B,148946432,C,C,INGE,CINDERELLA
307,ALVA,Smuggler's Blues,778771441.0,778771441.0,ALINA,148946432.0,967323615.0,ALINA,148946432.0,967323615.0,A,False,Gen1,Muhammad,967323615,Gen1,967323615,Barb,397591248,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,967323615,B,148946432,C,C,ALVA,Franklin
308,Dayne,Hello It's Me,331476851.0,331476851.0,ALINA,148946432.0,967323615.0,ALINA,148946432.0,967323615.0,C,False,Gen1,Muhammad,967323615,Gen1,967323615,Barb,397591248,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,967323615,B,148946432,C,C,Dayne,TANISHA
309,Jarod,Neon Knights,253311484.0,253311484.0,ALINA,148946432.0,119329546.0,ALINA,148946432.0,119329546.0,C,False,Gen1,Matthew,119329546,Gen1,119329546,Pat,631311759,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,119329546,A,148946432,C,C,Jarod,EARLIE
310,Alonso,Maybe I'm Amazed,434663376.0,434663376.0,ALINA,148946432.0,849068796.0,ALINA,148946432.0,849068796.0,B,True,Gen1,Alfonso,849068796,Gen1,849068796,Barb,397591248,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,849068796,B,148946432,C,C,Alonso,KEVIN
311,BETHEL,I'm Down,791188601.0,791188601.0,ALINA,148946432.0,933690821.0,ALINA,148946432.0,933690821.0,A,False,Gen1,Jaylin,933690821,Gen1,933690821,Mary,225766667,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,933690821,B,148946432,C,C,BETHEL,DELIA
312,VALORIE,Sara,103162735.0,103162735.0,ALINA,148946432.0,314063231.0,ALINA,148946432.0,314063231.0,C,False,Gen1,Sawyer,314063231,Gen1,314063231,Mary,225766667,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,314063231,C,148946432,C,C,VALORIE,ANGEL
313,CRISTEN,The Midnight Special,494315.0,494315.0,ALINA,148946432.0,862253912.0,ALINA,148946432.0,862253912.0,B,True,Gen1,Nigel,862253912,Gen1,862253912,Pat,631311759,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,862253912,B,148946432,C,C,CRISTEN,Keegan
314,MEGHAN,(I Can't Get No) Satisfaction,937720275.0,937720275.0,ALINA,148946432.0,862253912.0,ALINA,148946432.0,862253912.0,A,False,Gen1,Nigel,862253912,Gen1,862253912,Pat,631311759,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,862253912,B,148946432,C,C,MEGHAN,AIDE
315,Cooper,Hold On,128368274.0,128368274.0,ALINA,148946432.0,628855526.0,ALINA,148946432.0,628855526.0,A,False,Gen1,Tristin,628855526,Gen1,628855526,Barb,397591248,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,628855526,B,148946432,C,C,Cooper,CATHERIN
316,LEONTINE,I Saw the Light,850405361.0,850405361.0,ALINA,148946432.0,550261202.0,ALINA,148946432.0,550261202.0,B,True,Gen1,Garrison,550261202,Gen1,550261202,Mary,225766667,800981516,ALINA,Liz,148946432,148946432,Ralph,800981516,,148946432,C,550261202,B,148946432,C,C,LEONTINE,KATHYRN
317,Jamarcus,Brain Stew/Jaded,370883295.0,370883295.0,DEANE,327145316.0,890606190.0,DEANE,327145316.0,890606190.0,A,False,Gen1,Bobby,890606190,Gen1,890606190,Barb,397591248,800981516,DEANE,Barb,327145316,327145316,Ralph,800981516,,327145316,C,890606190,B,327145316,C,C,Jamarcus,Dawson
318,Sheldon,Have You Ever Loved a Woman,66031001.0,66031001.0,DEANE,327145316.0,854600776.0,DEANE,327145316.0,854600776.0,A,False,Gen1,Levi,854600776,Gen1,854600776,Pat,631311759,800981516,DEANE,Barb,327145316,327145316,Ralph,800981516,,327145316,C,854600776,B,327145316,C,C,Sheldon,MARRY
319,Harrison,Take It Easy,879632240.0,879632240.0,DEANE,327145316.0,797726697.0,DEANE,327145316.0,797726697.0,A,False,Gen1,Braydon,797726697,Gen1,797726697,Liz,630559425,800981516,DEANE,Barb,327145316,327145316,Ralph,800981516,,327145316,C,797726697,A,327145316,C,C,Harrison,LESSIE
320,JUNIE,Freeway Jam,252160038.0,252160038.0,DEANE,327145316.0,866881069.0,DEANE,327145316.0,866881069.0,C,False,Gen1,Anderson,866881069,Gen1,866881069,Barb,397591248,800981516,DEANE,Barb,327145316,327145316,Ralph,800981516,,327145316,C,866881069,C,327145316,C,C,JUNIE,TONIE
321,AUTUMN,The Changeling,518465050.0,518465050.0,DEANE,327145316.0,167740021.0,DEANE,327145316.0,167740021.0,A,False,Gen1,Kameron,167740021,Gen1,167740021,Mary,225766667,800981516,DEANE,Barb,327145316,327145316,Ralph,800981516,,327145316,C,167740021,A,327145316,C,C,AUTUMN,AMI
322,JANIECE,Highway Star,503988706.0,503988706.0,DEANE,327145316.0,409300483.0,DEANE,327145316.0,409300483.0,A,False,Gen1,Kellen,409300483,Gen1,409300483,Pat,631311759,800981516,DEANE,Barb,327145316,327145316,Ralph,800981516,,327145316,C,409300483,A,327145316,C,C,JANIECE,EVELINE
323,ZELLA,Holiday,381967685.0,381967685.0,DEANE,327145316.0,823242036.0,DEANE,327145316.0,823242036.0,C,False,Gen1,Warren,823242036,Gen1,823242036,Liz,630559425,800981516,DEANE,Barb,327145316,327145316,Ralph,800981516,,327145316,C,823242036,A,327145316,C,C,ZELLA,Adam
324,Edgar,Thorn In My Pride,540789157.0,540789157.0,DEANE,327145316.0,767163035.0,DEANE,327145316.0,767163035.0,B,True,Gen1,Rogelio,767163035,Gen1,767163035,Pat,631311759,800981516,DEANE,Barb,327145316,327145316,Ralph,800981516,,327145316,C,767163035,B,327145316,C,C,Edgar,CANDACE
325,Gideon,She Don't Know Me,675071042.0,675071042.0,DEANE,327145316.0,518692123.0,DEANE,327145316.0,518692123.0,A,False,Gen1,Kane,518692123,Gen1,518692123,Barb,397591248,800981516,DEANE,Barb,327145316,327145316,Ralph,800981516,,327145316,C,518692123,A,327145316,C,C,Gideon,LAURI
326,Kenneth,Brain Stew/Jaded,144157954.0,144157954.0,DEANE,327145316.0,967323615.0,DEANE,327145316.0,967323615.0,A,False,Gen1,Muhammad,967323615,Gen1,967323615,Barb,397591248,800981516,DEANE,Barb,327145316,327145316,Ralph,800981516,,327145316,C,967323615,B,327145316,C,C,Kenneth,LAURI
327,LORRINE,You See Me Crying,75866467.0,75866467.0,DEANE,327145316.0,443353346.0,DEANE,327145316.0,443353346.0,B,True,Gen1,Samir,443353346,Gen1,443353346,Mary,225766667,800981516,DEANE,Barb,327145316,327145316,Ralph,800981516,,327145316,C,443353346,A,327145316,C,C,LORRINE,Harrison
328,RAYLENE,There's Only One Way to Rock,942528734.0,942528734.0,DEANE,327145316.0,933690821.0,DEANE,327145316.0,933690821.0,A,False,Gen1,Jaylin,933690821,Gen1,933690821,Mary,225766667,800981516,DEANE,Barb,327145316,327145316,Ralph,800981516,,327145316,C,933690821,B,327145316,C,C,RAYLENE,Harley
329,Brock,Welcome To The Machine,979820409.0,979820409.0,DEANE,327145316.0,314063231.0,DEANE,327145316.0,314063231.0,A,False,Gen1,Sawyer,314063231,Gen1,314063231,Mary,225766667,800981516,DEANE,Barb,327145316,327145316,Ralph,800981516,,327145316,C,314063231,C,327145316,C,C,Brock,IDELL
330,SEPTEMBER,Spooky,85380006.0,85380006.0,DEANE,327145316.0,862253912.0,DEANE,327145316.0,862253912.0,C,False,Gen1,Nigel,862253912,Gen1,862253912,Pat,631311759,800981516,DEANE,Barb,327145316,327145316,Ralph,800981516,,327145316,C,862253912,B,327145316,C,C,SEPTEMBER,HANH
331,LASANDRA,On The Turning Away,241996157.0,241996157.0,DEANE,327145316.0,862253912.0,DEANE,327145316.0,862253912.0,B,True,Gen1,Nigel,862253912,Gen1,862253912,Pat,631311759,800981516,DEANE,Barb,327145316,327145316,Ralph,800981516,,327145316,C,862253912,B,327145316,C,C,LASANDRA,German
332,Nicholas,AND WE DANCED,230623283.0,230623283.0,DEANE,327145316.0,763066813.0,DEANE,327145316.0,763066813.0,B,True,Gen1,Javon,763066813,Gen1,763066813,Liz,630559425,800981516,DEANE,Barb,327145316,327145316,Ralph,800981516,,327145316,C,763066813,A,327145316,C,C,Nicholas,RAYLENE
333,Angelo,Ain't Talkin' 'bout Love,381809724.0,381809724.0,DEANE,327145316.0,763066813.0,DEANE,327145316.0,763066813.0,B,True,Gen1,Javon,763066813,Gen1,763066813,Liz,630559425,800981516,DEANE,Barb,327145316,327145316,Ralph,800981516,,327145316,C,763066813,A,327145316,C,C,Angelo,Skylar
334,KRISTAN,Are You Gonna Be My Girl,755139256.0,755139256.0,DEANE,327145316.0,30363405.0,DEANE,327145316.0,30363405.0,A,False,Gen1,Allan,30363405,Gen1,30363405,Pat,631311759,800981516,DEANE,Barb,327145316,327145316,Ralph,800981516,,327145316,C,30363405,C,327145316,C,C,KRISTAN,Jonathan
335,Donnell,Arrested For Driving While Blind,117847823.0,117847823.0,DEANE,327145316.0,30363405.0,DEANE,327145316.0,30363405.0,B,True,Gen1,Allan,30363405,Gen1,30363405,Pat,631311759,800981516,DEANE,Barb,327145316,327145316,Ralph,800981516,,327145316,C,30363405,C,327145316,C,C,Donnell,Edgar
336,JOANNE,Mother's Little Helper,405654312.0,405654312.0,DEANE,327145316.0,650882381.0,DEANE,327145316.0,650882381.0,A,False,Gen1,Karson,650882381,Gen1,650882381,Barb,397591248,800981516,DEANE,Barb,327145316,327145316,Ralph,800981516,,327145316,C,650882381,A,327145316,C,C,JOANNE,Darian
337,Joaquin,Barracuda,444601994.0,444601994.0,DEANE,327145316.0,775121405.0,DEANE,327145316.0,775121405.0,A,False,Gen1,Steven,775121405,Gen1,775121405,Liz,630559425,800981516,DEANE,Barb,327145316,327145316,Ralph,800981516,,327145316,C,775121405,A,327145316,C,C,Joaquin,Ralph
338,ARGENTINA,Crimson And Clover,539604060.0,539604060.0,DEANE,327145316.0,120625354.0,DEANE,327145316.0,120625354.0,C,False,Gen1,Zachery,120625354,Gen1,120625354,Barb,397591248,800981516,DEANE,Barb,327145316,327145316,Ralph,800981516,,327145316,C,120625354,C,327145316,C,C,ARGENTINA,BRIANA
339,NANETTE,Crocodile Rock,3915027.0,3915027.0,DEANE,327145316.0,120625354.0,DEANE,327145316.0,120625354.0,C,False,Gen1,Zachery,120625354,Gen1,120625354,Barb,397591248,800981516,DEANE,Barb,327145316,327145316,Ralph,800981516,,327145316,C,120625354,C,327145316,C,C,NANETTE,Jerome
340,ESTELLA,No Time,32940298.0,32940298.0,SHAROLYN,59922539.0,890606190.0,SHAROLYN,59922539.0,890606190.0,C,False,Gen1,Bobby,890606190,Gen1,890606190,Barb,397591248,800981516,SHAROLYN,Mary,59922539,59922539,Ralph,800981516,,59922539,A,890606190,B,59922539,A,A,ESTELLA,VONDA
341,DORA,Horizontal Bop,113341725.0,113341725.0,SHAROLYN,59922539.0,141566545.0,SHAROLYN,59922539.0,141566545.0,C,False,Gen1,Billy,141566545,Gen1,141566545,Barb,397591248,800981516,SHAROLYN,Mary,59922539,59922539,Ralph,800981516,,59922539,A,141566545,B,59922539,A,A,DORA,Asa
342,MAVIS,Dogs,95732645.0,95732645.0,SHAROLYN,59922539.0,141566545.0,SHAROLYN,59922539.0,141566545.0,B,True,Gen1,Billy,141566545,Gen1,141566545,Barb,397591248,800981516,SHAROLYN,Mary,59922539,59922539,Ralph,800981516,,59922539,A,141566545,B,59922539,A,A,MAVIS,ROSIO
343,Marc,We're Ready,139604495.0,139604495.0,SHAROLYN,59922539.0,141566545.0,SHAROLYN,59922539.0,141566545.0,C,False,Gen1,Billy,141566545,Gen1,141566545,Barb,397591248,800981516,SHAROLYN,Mary,59922539,59922539,Ralph,800981516,,59922539,A,141566545,B,59922539,A,A,Marc,Kylan
344,Kavon,Some Kind of Wonderful,367947500.0,367947500.0,SHAROLYN,59922539.0,509012901.0,SHAROLYN,59922539.0,509012901.0,C,False,Gen1,Jeremiah,509012901,Gen1,509012901,Pat,631311759,800981516,SHAROLYN,Mary,59922539,59922539,Ralph,800981516,,59922539,A,509012901,A,59922539,A,A,Kavon,SIRENA
345,SHAWNTA,Rio,304090755.0,304090755.0,SHAROLYN,59922539.0,14586865.0,SHAROLYN,59922539.0,14586865.0,A,False,Gen1,Ethan,14586865,Gen1,14586865,Barb,397591248,800981516,SHAROLYN,Mary,59922539,59922539,Ralph,800981516,,59922539,A,14586865,B,59922539,A,A,SHAWNTA,Dwight
346,Amari,The Last Worthless Evening,642723716.0,642723716.0,SHAROLYN,59922539.0,14586865.0,SHAROLYN,59922539.0,14586865.0,C,False,Gen1,Ethan,14586865,Gen1,14586865,Barb,397591248,800981516,SHAROLYN,Mary,59922539,59922539,Ralph,800981516,,59922539,A,14586865,B,59922539,A,A,Amari,Harrison
347,PHOEBE,Where To Now St. Peter,896305397.0,896305397.0,SHAROLYN,59922539.0,866881069.0,SHAROLYN,59922539.0,866881069.0,C,False,Gen1,Anderson,866881069,Gen1,866881069,Barb,397591248,800981516,SHAROLYN,Mary,59922539,59922539,Ralph,800981516,,59922539,A,866881069,C,59922539,A,A,PHOEBE,SHEMIKA
